data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
test,01-10-2018 16:00,thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,FTL,trip-153840964571880594,IND131028AAB,Sonipat_Kundli_H (Haryana),IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),01-10-2018 16:00,01-10-2018 23:43,463,TRUE,88,01-10-2018 20:50,88.75051102,171,97,95.5568,1.762886598,42,25,23.077,1.68
test,01-10-2018 16:00,thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,FTL,trip-153840964571880594,IND131028AAB,Sonipat_Kundli_H (Haryana),IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),01-10-2018 16:00,01-10-2018 23:43,463,TRUE,110,01-10-2018 20:05,110.3735844,215,116,136.8211,1.853448276,44,26,24.4111,1.692307692
test,01-10-2018 16:00,thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,FTL,trip-153840964571880594,IND131028AAB,Sonipat_Kundli_H (Haryana),IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),01-10-2018 16:00,01-10-2018 23:43,463,FALSE,128,01-10-2018 18:50,128.3090687,291,139,163.1561,2.09352518,75,23,26.335,3.260869565
test,01-10-2018 16:00,thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,FTL,trip-153840964571880594,IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),IND249407AAA,Haridwar (Uttarakhand),01-10-2018 23:55,02-10-2018 01:48,112,TRUE,22,02-10-2018 00:29,22.35160279,78,28,23.5703,2.785714286,78,28,23.5703,2.785714286
test,01-10-2018 16:00,thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,FTL,trip-153840964571880594,IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),IND249407AAA,Haridwar (Uttarakhand),01-10-2018 23:55,02-10-2018 01:48,112,FALSE,27,02-10-2018 00:17,27.62135345,90,37,30.9921,2.432432432,11,9,7.4218,1.222222222
test,01-10-2018 16:00,thanos::sroute:182fdad4-dc74-4c7d-ada4-0a76d4c763ed,FTL,trip-153840964571880594,IND249407AAA,Haridwar (Uttarakhand),IND249201AAA,Rishikesh_DC (Uttarakhand),02-10-2018 01:48,02-10-2018 03:03,75,FALSE,17,02-10-2018 01:50,17.90062567,36,23,19.0621,1.565217391,36,23,19.0621,1.565217391
test,27-09-2018 14:16,thanos::sroute:1283977c-889a-4e96-b632-5ba1a69427a1,Carting,trip-153805777481903807,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600032AAB,Chennai_Hub (Tamil Nadu),27-09-2018 14:16,27-09-2018 17:16,179,TRUE,9,27-09-2018 15:59,9.285856365,42,10,9.9365,4.2,42,10,9.9365,4.2
test,27-09-2018 14:16,thanos::sroute:1283977c-889a-4e96-b632-5ba1a69427a1,Carting,trip-153805777481903807,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600032AAB,Chennai_Hub (Tamil Nadu),27-09-2018 14:16,27-09-2018 17:16,179,TRUE,18,27-09-2018 15:32,18.094962,69,18,19.8934,3.833333333,27,7,9.9569,3.857142857
test,27-09-2018 14:16,thanos::sroute:1283977c-889a-4e96-b632-5ba1a69427a1,Carting,trip-153805777481903807,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600032AAB,Chennai_Hub (Tamil Nadu),27-09-2018 14:16,27-09-2018 17:16,179,TRUE,27,27-09-2018 15:17,27.10620748,84,26,29.6956,3.230769231,14,8,9.8021,1.75
test,27-09-2018 14:16,thanos::sroute:1283977c-889a-4e96-b632-5ba1a69427a1,Carting,trip-153805777481903807,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600032AAB,Chennai_Hub (Tamil Nadu),27-09-2018 14:16,27-09-2018 17:16,179,FALSE,31,27-09-2018 15:08,31.15797383,92,32,35.6749,2.875,8,5,5.9794,1.6
training,13-09-2018 16:41,thanos::sroute:f89c0465-3cc6-44b2-9bb3-d4f6b8349ac2,FTL,trip-153685690199208775,IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),IND144001AAB,Jalandhar_DPC (Punjab),13-09-2018 16:41,13-09-2018 18:54,132,TRUE,22,13-09-2018 18:20,23.0714948,29,18,26.1525,1.611111111,29,18,26.1525,1.611111111
training,13-09-2018 16:41,thanos::sroute:f89c0465-3cc6-44b2-9bb3-d4f6b8349ac2,FTL,trip-153685690199208775,IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),IND144001AAB,Jalandhar_DPC (Punjab),13-09-2018 16:41,13-09-2018 18:54,132,TRUE,44,13-09-2018 17:50,45.28740078,59,36,51.4887,1.638888889,29,17,25.3362,1.705882353
training,13-09-2018 16:41,thanos::sroute:f89c0465-3cc6-44b2-9bb3-d4f6b8349ac2,FTL,trip-153685690199208775,IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),IND144001AAB,Jalandhar_DPC (Punjab),13-09-2018 16:41,13-09-2018 18:54,132,FALSE,62,13-09-2018 17:16,62.33351698,93,49,70.0687,1.897959184,34,13,18.58,2.615384615
training,13-09-2018 16:41,thanos::sroute:f89c0465-3cc6-44b2-9bb3-d4f6b8349ac2,FTL,trip-153685690199208775,IND144001AAB,Jalandhar_DPC (Punjab),IND143001AAA,Amritsar_DPC (Punjab),13-09-2018 18:54,13-09-2018 20:40,105,TRUE,22,13-09-2018 20:04,23.08663327,32,22,27.7937,1.454545455,32,22,27.7937,1.454545455
training,13-09-2018 16:41,thanos::sroute:f89c0465-3cc6-44b2-9bb3-d4f6b8349ac2,FTL,trip-153685690199208775,IND144001AAB,Jalandhar_DPC (Punjab),IND143001AAA,Amritsar_DPC (Punjab),13-09-2018 18:54,13-09-2018 20:40,105,TRUE,44,13-09-2018 19:38,45.48483303,57,38,51.1221,1.5,25,16,23.3284,1.5625
training,13-09-2018 16:41,thanos::sroute:f89c0465-3cc6-44b2-9bb3-d4f6b8349ac2,FTL,trip-153685690199208775,IND144001AAB,Jalandhar_DPC (Punjab),IND143001AAA,Amritsar_DPC (Punjab),13-09-2018 18:54,13-09-2018 20:40,105,TRUE,66,13-09-2018 19:14,66.55533507,81,53,72.7839,1.528301887,24,15,21.6618,1.6
training,13-09-2018 16:41,thanos::sroute:f89c0465-3cc6-44b2-9bb3-d4f6b8349ac2,FTL,trip-153685690199208775,IND144001AAB,Jalandhar_DPC (Punjab),IND143001AAA,Amritsar_DPC (Punjab),13-09-2018 18:54,13-09-2018 20:40,105,FALSE,79,13-09-2018 18:54,79.2896498,102,67,86.5563,1.52238806,20,13,13.7724,1.538461538
test,28-09-2018 21:11,thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,Carting,trip-153816910069311424,IND122004AAA,Gurgaon_Begumpur_CP (Haryana),IND122413AAE,Gurgaon_Bilaspur_P (Haryana),28-09-2018 21:11,28-09-2018 23:03,112,TRUE,9,28-09-2018 22:18,9.870529497,30,13,14.3221,2.307692308,30,13,14.3221,2.307692308
test,28-09-2018 21:11,thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,Carting,trip-153816910069311424,IND122004AAA,Gurgaon_Begumpur_CP (Haryana),IND122413AAE,Gurgaon_Bilaspur_P (Haryana),28-09-2018 21:11,28-09-2018 23:03,112,TRUE,18,28-09-2018 22:06,18.16335826,42,31,33.1184,1.35483871,12,17,18.7963,0.705882353
test,28-09-2018 21:11,thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,Carting,trip-153816910069311424,IND122004AAA,Gurgaon_Begumpur_CP (Haryana),IND122413AAE,Gurgaon_Bilaspur_P (Haryana),28-09-2018 21:11,28-09-2018 23:03,112,TRUE,27,28-09-2018 21:52,27.59820233,56,33,34.2314,1.696969697,13,17,17.3092,0.764705882
test,28-09-2018 21:11,thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,Carting,trip-153816910069311424,IND122004AAA,Gurgaon_Begumpur_CP (Haryana),IND122413AAE,Gurgaon_Bilaspur_P (Haryana),28-09-2018 21:11,28-09-2018 23:03,112,FALSE,29,28-09-2018 21:50,29.44027724,58,33,34.7591,1.757575758,2,0,0.5277,-1
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND302014AAA,Jaipur_Hub (Rajasthan),IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),25-09-2018 08:53,25-09-2018 16:37,464,TRUE,22,25-09-2018 15:33,22.56453312,60,19,24.1005,3.157894737,60,19,24.1005,3.157894737
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND302014AAA,Jaipur_Hub (Rajasthan),IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),25-09-2018 08:53,25-09-2018 16:37,464,TRUE,44,25-09-2018 14:35,45.38809468,117,37,49.1993,3.162162162,57,17,25.0988,3.352941176
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND302014AAA,Jaipur_Hub (Rajasthan),IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),25-09-2018 08:53,25-09-2018 16:37,464,TRUE,66,25-09-2018 13:53,78.20476588,159,61,82.8385,2.606557377,42,23,33.6391,1.826086957
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND302014AAA,Jaipur_Hub (Rajasthan),IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),25-09-2018 08:53,25-09-2018 16:37,464,TRUE,88,25-09-2018 13:41,88.01061559,171,68,92.6769,2.514705882,12,6,9.8384,2
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND302014AAA,Jaipur_Hub (Rajasthan),IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),25-09-2018 08:53,25-09-2018 16:37,464,TRUE,110,25-09-2018 12:50,115.3053495,223,106,132.1787,2.103773585,51,37,39.5019,1.378378378
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND302014AAA,Jaipur_Hub (Rajasthan),IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),25-09-2018 08:53,25-09-2018 16:37,464,FALSE,125,25-09-2018 12:05,125.698345,267,106,143.0736,2.518867925,44,19,16.8866,2.315789474
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),IND306401AAB,Pali_Nayagaon_I (Rajasthan),25-09-2018 16:37,25-09-2018 21:31,293,TRUE,22,25-09-2018 20:47,25.19013815,38,19,25.4423,2,38,19,25.4423,2
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),IND306401AAB,Pali_Nayagaon_I (Rajasthan),25-09-2018 16:37,25-09-2018 21:31,293,TRUE,44,25-09-2018 20:19,45.29059445,66,33,45.7315,2,28,14,20.2893,2
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),IND306401AAB,Pali_Nayagaon_I (Rajasthan),25-09-2018 16:37,25-09-2018 21:31,293,TRUE,66,25-09-2018 19:35,68.31067946,110,50,69.2565,2.2,43,16,23.525,2.6875
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),IND306401AAB,Pali_Nayagaon_I (Rajasthan),25-09-2018 16:37,25-09-2018 21:31,293,TRUE,88,25-09-2018 19:05,88.93883126,140,65,91.2467,2.153846154,30,15,21.9902,2
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),IND306401AAB,Pali_Nayagaon_I (Rajasthan),25-09-2018 16:37,25-09-2018 21:31,293,TRUE,110,25-09-2018 18:27,111.0854657,178,83,116.6084,2.144578313,38,17,25.3616,2.235294118
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),IND306401AAB,Pali_Nayagaon_I (Rajasthan),25-09-2018 16:37,25-09-2018 21:31,293,TRUE,132,25-09-2018 17:59,132.9553822,205,101,141.0785,2.02970297,27,17,24.4701,1.588235294
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),IND306401AAB,Pali_Nayagaon_I (Rajasthan),25-09-2018 16:37,25-09-2018 21:31,293,FALSE,147,25-09-2018 17:23,147.7367477,241,121,165.0088,1.991735537,35,20,23.9303,1.75
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND306401AAB,Pali_Nayagaon_I (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),25-09-2018 21:31,26-09-2018 00:21,170,TRUE,22,25-09-2018 23:23,23.98024038,36,21,28.209,1.714285714,36,21,28.209,1.714285714
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND306401AAB,Pali_Nayagaon_I (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),25-09-2018 21:31,26-09-2018 00:21,170,TRUE,44,25-09-2018 22:51,44.27751487,68,36,49.616,1.888888889,32,15,21.407,2.133333333
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND306401AAB,Pali_Nayagaon_I (Rajasthan),IND342005AAD,Jodhpur_Basni_I (Rajasthan),25-09-2018 21:31,26-09-2018 00:21,170,FALSE,61,25-09-2018 21:31,61.25988122,147,54,69.9043,2.722222222,79,18,20.2883,4.388888889
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342005AAD,Jodhpur_Basni_I (Rajasthan),IND342601AAA,Piparcity_BsstdDPP_D (Rajasthan),26-09-2018 00:21,26-09-2018 05:04,282,TRUE,22,26-09-2018 04:05,22.14026066,40,21,23.7375,1.904761905,40,21,23.7375,1.904761905
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342005AAD,Jodhpur_Basni_I (Rajasthan),IND342601AAA,Piparcity_BsstdDPP_D (Rajasthan),26-09-2018 00:21,26-09-2018 05:04,282,TRUE,44,26-09-2018 03:29,45.89878553,76,39,49.0774,1.948717949,36,18,25.3399,2
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342005AAD,Jodhpur_Basni_I (Rajasthan),IND342601AAA,Piparcity_BsstdDPP_D (Rajasthan),26-09-2018 00:21,26-09-2018 05:04,282,FALSE,56,26-09-2018 02:19,56.15011222,146,51,61.5216,2.862745098,69,11,12.4441,6.272727273
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342601AAA,Piparcity_BsstdDPP_D (Rajasthan),IND342902A1B,nan,26-09-2018 05:04,26-09-2018 06:58,113,TRUE,22,26-09-2018 05:57,24.53821419,58,33,30.8845,1.757575758,58,33,30.8845,1.757575758
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342601AAA,Piparcity_BsstdDPP_D (Rajasthan),IND342902A1B,nan,26-09-2018 05:04,26-09-2018 06:58,113,FALSE,34,26-09-2018 05:04,34.65770882,110,43,41.5361,2.558139535,52,10,10.6517,5.2
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,nan,IND302014AAA,Jaipur_Hub (Rajasthan),26-09-2018 06:58,26-09-2018 15:54,536,TRUE,22,26-09-2018 14:09,22.78344,48,34,37.7749,1.411764706,48,34,37.7749,1.411764706
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,nan,IND302014AAA,Jaipur_Hub (Rajasthan),26-09-2018 06:58,26-09-2018 15:54,536,TRUE,44,26-09-2018 13:19,46.07124977,98,41,56.3575,2.390243902,49,33,34.1661,1.484848485
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,nan,IND302014AAA,Jaipur_Hub (Rajasthan),26-09-2018 06:58,26-09-2018 15:54,536,TRUE,66,26-09-2018 12:49,67.7149935,127,58,80.4811,2.189655172,29,17,24.1236,1.705882353
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,nan,IND302014AAA,Jaipur_Hub (Rajasthan),26-09-2018 06:58,26-09-2018 15:54,536,TRUE,88,26-09-2018 12:21,88.1496415,156,73,101.2556,2.136986301,28,14,20.7746,2
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,nan,IND302014AAA,Jaipur_Hub (Rajasthan),26-09-2018 06:58,26-09-2018 15:54,536,TRUE,110,26-09-2018 11:25,112.6919809,212,92,127.986,2.304347826,55,18,26.7304,3.055555556
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,nan,IND302014AAA,Jaipur_Hub (Rajasthan),26-09-2018 06:58,26-09-2018 15:54,536,TRUE,132,26-09-2018 10:31,132.1288982,266,117,156.5566,2.273504274,54,25,28.5706,2.16
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,nan,IND302014AAA,Jaipur_Hub (Rajasthan),26-09-2018 06:58,26-09-2018 15:54,536,TRUE,154,26-09-2018 09:43,154.305625,314,138,186.5238,2.275362319,47,21,29.9673,2.238095238
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,nan,IND302014AAA,Jaipur_Hub (Rajasthan),26-09-2018 06:58,26-09-2018 15:54,536,TRUE,176,26-09-2018 09:07,178.6119908,350,161,218.2945,2.173913043,35,22,31.7707,1.590909091
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,nan,IND302014AAA,Jaipur_Hub (Rajasthan),26-09-2018 06:58,26-09-2018 15:54,536,TRUE,198,26-09-2018 08:26,199.3531791,391,176,234.8976,2.221590909,41,20,22.9423,2.05
training,25-09-2018 08:53,thanos::sroute:4460a38d-ab9b-484e-bd4e-f4201d0ea19b,FTL,trip-153786558437756691,IND342902A1B,nan,IND302014AAA,Jaipur_Hub (Rajasthan),26-09-2018 06:58,26-09-2018 15:54,536,FALSE,208,26-09-2018 08:05,208.029246,412,185,244.084,2.227027027,20,8,9.1864,2.5
training,25-09-2018 15:29,thanos::sroute:ddd61422-5b66-47fb-8d60-28eda4278d22,Carting,trip-153788935964686391,IND000000ACK,Hyderabad_Chikdply_C (Telangana),IND501359AAF,Hyderabad_Shamshbd_P (Telangana),25-09-2018 15:29,25-09-2018 16:52,82,TRUE,9,25-09-2018 16:27,9.177701444,19,9,11.4439,2.111111111,19,9,11.4439,2.111111111
training,25-09-2018 15:29,thanos::sroute:ddd61422-5b66-47fb-8d60-28eda4278d22,Carting,trip-153788935964686391,IND000000ACK,Hyderabad_Chikdply_C (Telangana),IND501359AAF,Hyderabad_Shamshbd_P (Telangana),25-09-2018 15:29,25-09-2018 16:52,82,TRUE,18,25-09-2018 16:01,18.613139,46,20,22.5628,2.3,26,10,11.119,2.6
training,25-09-2018 15:29,thanos::sroute:ddd61422-5b66-47fb-8d60-28eda4278d22,Carting,trip-153788935964686391,IND000000ACK,Hyderabad_Chikdply_C (Telangana),IND501359AAF,Hyderabad_Shamshbd_P (Telangana),25-09-2018 15:29,25-09-2018 16:52,82,FALSE,21,25-09-2018 15:51,21.7180743,55,22,26.2316,2.5,9,6,4.4273,1.5
training,15-09-2018 23:58,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),15-09-2018 23:58,16-09-2018 17:10,1032,TRUE,22,16-09-2018 15:20,23.26495122,38,23,32.8061,1.652173913,38,23,32.8061,1.652173913
training,15-09-2018 23:58,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),15-09-2018 23:58,16-09-2018 17:10,1032,TRUE,44,16-09-2018 14:20,44.33556688,98,38,54.9426,2.578947368,60,15,22.1364,4
training,15-09-2018 23:58,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),15-09-2018 23:58,16-09-2018 17:10,1032,TRUE,66,16-09-2018 13:50,66.31986593,128,55,77.839,2.327272727,30,16,22.8965,1.875
training,15-09-2018 23:58,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),15-09-2018 23:58,16-09-2018 17:10,1032,TRUE,88,16-09-2018 13:24,89.3743236,154,72,102.2663,2.138888889,25,17,24.4273,1.470588235
training,15-09-2018 23:58,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),15-09-2018 23:58,16-09-2018 17:10,1032,TRUE,110,16-09-2018 13:00,111.67852,178,89,125.9656,2,23,16,23.6993,1.4375
training,15-09-2018 23:58,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),15-09-2018 23:58,16-09-2018 17:10,1032,TRUE,132,16-09-2018 12:36,132.9356867,202,104,148.1166,1.942307692,24,15,22.151,1.6
training,15-09-2018 23:58,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),15-09-2018 23:58,16-09-2018 17:10,1032,TRUE,154,16-09-2018 11:52,154.57462,246,121,172.468,2.033057851,43,17,24.3514,2.529411765
training,15-09-2018 23:58,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),15-09-2018 23:58,16-09-2018 17:10,1032,TRUE,176,16-09-2018 11:22,176.1212137,276,138,195.991,2,29,16,23.5229,1.8125
training,15-09-2018 23:58,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),15-09-2018 23:58,16-09-2018 17:10,1032,TRUE,198,16-09-2018 10:46,198.6601413,312,158,223.0272,1.974683544,36,19,27.0362,1.894736842
training,15-09-2018 23:58,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),15-09-2018 23:58,16-09-2018 17:10,1032,TRUE,220,16-09-2018 10:04,221.0036574,353,179,249.3111,1.972067039,41,35,45.7692,1.171428571
training,15-09-2018 23:58,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),15-09-2018 23:58,16-09-2018 17:10,1032,TRUE,242,16-09-2018 09:26,244.8298639,391,208,290.0972,1.879807692,38,28,40.786,1.357142857
training,15-09-2018 23:58,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),15-09-2018 23:58,16-09-2018 17:10,1032,TRUE,264,16-09-2018 08:56,264.224076,422,227,317.2454,1.859030837,30,19,27.1482,1.578947368
training,15-09-2018 23:58,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),15-09-2018 23:58,16-09-2018 17:10,1032,TRUE,286,16-09-2018 07:28,286.4937403,509,253,354.2711,2.011857708,87,26,37.0258,3.346153846
training,15-09-2018 23:58,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),15-09-2018 23:58,16-09-2018 17:10,1032,TRUE,308,16-09-2018 06:56,309.5972887,542,278,380.6407,1.949640288,32,24,26.3696,1.333333333
training,15-09-2018 23:58,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),15-09-2018 23:58,16-09-2018 17:10,1032,TRUE,330,16-09-2018 06:04,330.6893275,593,301,405.8437,1.970099668,51,22,25.203,2.318181818
training,15-09-2018 23:58,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),15-09-2018 23:58,16-09-2018 17:10,1032,TRUE,352,16-09-2018 05:16,353.4240283,641,308,431.3242,2.081168831,48,28,34.5577,1.714285714
